,id,comment_text,obscene
28413,4b3945d021a8af3c, his neded to be clarified since there has ben a problem with him inserting subsequent posts ahead of mine which can be misleading to a reader hen tried to corect the positions yesterday in another incident here is what he wrote in his edit sumary when he positioned his post ahead of mine again ay he agnificent leankeper talk contribs m bytes ndid revision by lykinskyja talk ont fucking move my coments again his is plain vandalism undo o when objected to his use again of the word fucking he then used it at me two more times as reflected above his folows a prior incident a few weks ago when he used the word fucking at me repeatedly objected and asked him not to do that think he did this again because he knew it would upset me because of how upset was about the prior incident lso have ben caled by someone else a bitch and the words cunt and cock shit have ben directed at me on this alk page have repeatedly objected and nothing is done t is as if women who want to contribute here have to put up with a gauntlet of abuse if they wish to stay here nd no it isnt unreasonable to object to such disrespectful treatment of women his is not the s one of this should be going on ,1
50831,87e76c80ba4c40a0, lockign nthony obins ou fucking moron ou blocked the wrong person seles prick,1
158481,ee92b5a7db996575, hen you cant come up with a genuine reason to block you make one up lasic admin abuse uck you o ,1
66594,b238931dd603efb7, t u are a fucking wanker here was no fucken pakistan or idependent state of pakistan before infact most of the pakistanis are real indians of the muslim faith which were conerted by the arabs hate you people that atempt to lech of indias majestic history before you pakistanis cant get your own fod own laguage urdu is at least hindi own identity and own land ndia has given so much land to you to avoid conflict ad now you want to take away our ancient civilisations have had enough ndus aley was indian land ocupied by indian people g ,1
88175,ebe174efe99c4a4c, esus cant you guys take a few fucking jokes for fucks sake ucking eh you guys take this fucking shit to fucking serious i mean what the fuck is this ucking rison fucking camp lease fucking unblock me,1
109717,4ad67d7e23c32f45, ,1
34278,5b80d764fd7c48f1, ,1
153597,9f869a41576cd959,there is nobody doing metal hiphop now in man i made it clear that necro is the cuting edge of that right now you could have aded other groups but you tok necro out of it totaly thats bulshit fuck you man you are being a hater and i wont stand for it,1
62032,a5f6ee692333f0de, is a homosexual crybaby,1
140544,f01e8ab768d88c57, uck you you cunt ont ever fucking acuse me of vandalism ont ever fucking revert just because you cant be bothered to read and understand what someone did oure the one disruptively editing undoing my changes for no fucking reason at al ,1
102744,25d1e703acc2aeca, ude why dont you just shut the fuck up and pis of ,1
87682,ea8aff92520e4cbb,want to fuck you in the as and make swet sex to your dick,1
6503,1164d666808b62fc, ep and after you vandalized it again rereverted it dipshit,1
66884,b2f24891eda51893, b the cunt b you are isued from a cunt family you are a bitch nd hel is coming and m coming with it ,1
42376,710e44db929292ad, h my god you are a bitch ola ,1
20936,373f8bf12398f04f, ealy on this on s oethean your personal enforcer must have check user for the folow editors,1
126643,a55806a1069a394d, ou suck hate your guts you piece of shit your friendly neighbourhod abuser,1
145551,1e6b732c678f6910, m going to start kiling these asholes hin chin,1
86103,e654933d4818e116, always got the impresion he was a real cunt of scren an anyone back this up ,1
39069,683ecc08eb7f41c5, helps helps is a fucking bitch as cock sucking homophobic victim of rape old man and if only someone would kil that biter fucking old man,1
77903,d099275275cdbfed, ,1
45402,79674de5de1fca2f, o and wadle of somewhere else you pathetic cunt pray at night for your death,1
118429,78c5ff41bdab614e, hat a cowardly ew lmfao stick to picking on girls and women in the ghetos you and your azi fagot friends make out of functional civilisations,1
65417,af0864b69bf86c0f,fuck u u stupid prick,1
66724,b28bcc573b374b94, ow bout ou hut the uck p top fucking with my posts you fucking douche bag oe ores eave me be,1
2264,06205250808cc1f3, ,1
39565,699a0d983a288697, bout you ou know you should just come out and say it ou hate oles and thought that itler had the right idea ow go cry in the corner masturbating to erman porn while teling yourself that you are the master race ecause if you honestly think that the invasion of oland was anything but erman agresion masturbating is al you have left going for you in life,1
82477,dcaafe4d729a280f, our om as enis ow she is hela fat to,1
90034,f0e11973b7df2d49, elo our talk page has ben vandalized because you suck dick,1
77867,d0831f26329a80e6, o to the devil cultist ou dont own this place nd aint your dude mofo,1
90704,f2ae1fefdf81e02d, roabivouac dude ur one fucker who gets it in the as everyday after u wake up not to mention regularly swalowing ur sen before sleping u fucking wusiestop crying like a fuckin gay as,1
60835,a2dd9aea46c3217a, uick esage that is al thanks,1
75309,c96fb5a4998964f4, nd youre stil blocking me our user name or adres has ben blocked from editing ou were blocked by oyboycrashfan for the folowing reason se our blocking policy vandalism from our adres is cant do anything cos idiot blocks everyone on el done idiot ,1
68257,b69887f4b18c2cf8, ont wory l unplug my router tonite to get another adres u fucking fagot as are al u wikipedaphile retards ,1
32295,55de51b44c64e7c3,listen as sugest you trying to haras and threaten me am making disruptive inapropriate or hard to read edits or violating you are harasing and bothering me he fact of the mater is that elinda is here is source that shows that she renounced her panish citizenship t does exist do not give a shit if you give me a level freakin warning ou are purposely picking on me and you ned to am not making disruptive or nonconstructive edits and sugest you get your fat as of the computer and get a life instead of bothering me,1
96125,0238bab13f225a12, a know why dont you just go fuck yourself you cocksucker,1
89214,eeaa18dea433bba0,mesage re your last change go fuck your self wikipedia mesage re your last change go fuck your self wikipedia,1
145225,190748c37c8dc159, ouche bag know the band ublime before you tel me that i did something wrong it clearly is stated in many interviews and even in their documentary that iguel apoldt did everything that the band members didnt know know your shit,1
6736,11f3b4f23b8c85ee,mind teling me mind teling me why you have an automated bot who blindly reverted my honest edit within seconds ithout you even loking at it uck you,1
150397,6b7d867e013deb5d, m ising up want to kis you as,1
91459,f48817806f4b177c,i want my fucking acount back this instance because someone reverted my edits at the train article due to two nearly identical photos even though the b and l train articles have that to and also because of that fucking kew gardens and everyone else who wont listen to me and change the edits back to the way they were i explain quite clearly so give me my fucking acount back so i can teach the person who reverted the train image a god leson,1
30409,50b22bfd90f78912,by the way ,1
65206,ae746f4e6594b81d, hracian tribes category ey cocksucker m going by the boks those are tribes considered hracian or perhaps hracian in the literature evert your changes thanks,1
87018,e8c67046ebdc3a0a,damn this sucks ,1
29759,4efa858ca91d25f3,yo wat u chng it for kutcher is prick and world must knw the troth l change it againsmatean then fuckinil be the winar ahaha lol u gay,1
59362,9f04bc7c42976cc9, uck it no oul be mised by many oure a maverick of the kind ikipedia neds more of and m sory to se another one leave lease by al means take a break col down ignore the place or damn it to hel as you wish but dont make it forever sonia ,1
76438,cca4a83a43e2fd4b, ou cocksucker hate you top reverting my edits wil kil you ,1
19361,3320ccb85b6e27d0, et the eternal wikipedia archives show that i stuck my pens into your fat sisters craby vagn thats the truth fluck you,1
12296,20986d9ca7875d0b, pdate se youre a limey cocksucker o buger the quen you lony fruit ,1
124264,98b82e7e03378285, o you fucktard htp enwikipediaorg wiki ikipedia hat ikipediaisnot ikipediaisnotanindiscriminatecolectionofinformation,1
27989,4a12ed517f9a3edb, et a sense of humor you mentalystuptarded piece of fecal mater l vandalize al i want to an i dare you to stop me stupid gayboi,1
82805,dd8b7373cceaa18b, o fvck yourself ick et a job loser,1
23453,3def8868d1d94d1b, eck of you waste of time talk ,1
72012,c0d14e4230a3d8b4, es fucking mad ad tel you uhahahaha,1
151734,81e38fdb917c9faa, shole censor keps censoring aid mole is pure scum uker asks and provide and naturaly for a croked fuker thats never enough this wicked piece of shit,1
63157,a901825ba8e62951, think that what is evident is that most of these bots who are socaled moderators the ones who spend prety much al day editing cleaningup restoring wiki entities are clearly sad cunts hat is acording to the majority you know the mases who are rational retain some sanity by being ofline for a litle while nlike sad cunts such as,1
99368,13878e836dae3bfe, onsider the folowing eople who edit wikipedia are fucking retarded ,1
106823,3b46d04dcf948939, uck of you persistant fagot od,1
64543,acc00776a18536ac, ol ox uck you piece of shit ou think your in control fucking fagot ou think you can haras me and get away with it ucking shitface l beat your fucking as if you mes with me again nd yes this is my new name incerely,1
