,id,comment_text,severe_toxic
28855,4c7963eaf9697d35,jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wales must die jim wale,1
14031,24fd12fe11c7827b,real cute you rip the wings of flies to you re as stupid as you are corupt i ve dealt with you corupt asholes before i was giving the kid a warning nice job playing with him for your own amusement you fucking corupt fags ,1
92689,f7d92ac103130d5b,you are gay you are fuckin,1
79492,d4b04027153db8cb,fuck your mama u fucking suck mother fucker,1
102032,2206b6a97041e36d,those admins are fucking asholes i just undid his removal of your text to his user page check out this page to learn how to get around themn htp en wikipedia org wiki wikipedia van especialy the sneaky edits part,1
90890,f3267bc3dd0292bf,wtf fuck you what the hel do you think your doing because your an admin on a power hungry strike doesnt mean you should tel people what to do you dumb faget you fucking jap bitch,1
149980,64c5e09faef3fed3,you are a duimb fucker why do you want to banme when i edited kearsney by ading wanking to the list of pastimes at the schol it is wel known that in the dorms at night almost every boy is wanking its the unoficial schol sport smoking gras and wanking forget about these are the sons of the great and the mighty they are al litle wankers now stop being sily and remove the ban one other thing by baning my ip adres you are baning students who also use the same adres is this the high water mark of your bright ideas one other thing what is the point of having editors when sily twats like you operate as thought police or cencors my gues is wiki wil go the same way al the other great sites have gone afre they get to clever for their own god the chap who thought this thinfg up in the fiorst place should have taken the money and run when he had that option ,1
64513,aca9973082781152,fuck you fuck you fuck wekipedia fuck al you god for nothing dipshits who would not shit if it came out of your as go fuck yourself and stay in dreamland ,1
54147,90b1f6ee0ecf43ae,no thanks fagot i m fine right here but you might try going to hel you don t like to suck other people s penises yeah i had to be specific for you since you re so motherfucking retarded i gues you re not a homosexual after al wow never would ve thought ,1
93038,f8bd327682f79c79,fuck you you fucking fagot ,1
114310,6370f37abcf50c41,go fuckin hang yourself fuckin scum of the earth fuck you ashole ,1
33951,5a8eab9cfe601d3a,go fuck yourself bitch i hate your sould mother fucker who the hel do you think you are i wil stomp on your neck until you fucking die do you hear me every time you make a change a kiten wil die go to fucking hel you fucking fagot jew fuck ,1
151733,81dfb0e007a1e25b,you son of a bitch i was the one who recognized that it was a left facing swastika and those morons are retarded for making a left facing swastika not a right one thanks being a non observant fagot and stealing my work ashole,1
99195,129afbc75eaad3b5,suck my dik suck my dik gogo gogo giving blowjobs on demand,1
11901,1f851857769ab6d1,fuck of niger you d lok real god hanging from a tre,1
35864,5fd6fa96a552cbb4,fucking gok go kil urself motha fucka,1
31680,5426706d85d65028,nuisance piece of shit fuck of wiki doesn t ned your vandalism,1
121879,8c0ea6a7f5d90586,exactly none can fucking tel the diferenc ebetwen genres here trivium is shit metalcore bodom kalmah and norther are power amon amarth is melodic death not viking metal fuck wikipedia is ful of retards and to the idiot two paragraphs above metal is metal no you stupid cunt there are diferent genres of metal jsut shut the fuck up trivium sucks eat my dick ,1
7933,151ebc30bc8a4d42, retards u fuckin paki fuckersitalic textfukin taliban fuck u fuck u again fuck u even more ,1
155403,bd45ec8ba7c3f13f,re dead motherfucker ,1
16022,2a435a00e0e2fd45,bitch ashole motherfucker go fuck ur mothers cunt trade ur wife sister,1
56441,96cac8dd8f971c7d,caltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wil ban you and i wil kil youcaltlas if you continue to rv it i wil blank your talk page i wil block you i wi,1
71780,c03757aaa4134e6f,hey you freaking retard don t cal people like unrealcopnet grawp when they are obviously not grawp ,1
14153,2556c2cc5606a412,wtf u fckin fagot as mutha fcker u jus re did and delted my work and my gay schol wtf is ur promblem u gay child molester ,1
26278,458f785f62af7dbb,dog u mother fcuken as hole i dont fcken care that i deletes d ur fcken pages ur mothe fcken as hole u bitch u like my bals anyday and where and i fcken ur sister and u were born in a pile of shit u mother fcken bitch go get shit for diner sory you idiot back of or suck my dick bastard ,1
92935,f87d51b3e8bfafe3,you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit where it s due you fucking kike don t edit things you have no idea about give credit,1
