,id,comment_text,insult
181,006e87872c8b370c,you are a stupid fuck and your mothers cunt stinks,1
4701,0c768d0a188e93ed, ontroversial emarks leged aling acebok sers umb ks uote o avoid being blocked instead of reverting please consider using the articles talk page to work toward making a version that represents consensus among editors sources for the below mentioned contribution htp wforbescom sites andygrenberg iszuckerbergsthehackerwayleterfaceboksdontbevilandwilitliveuptoit htp gawkercom facebokceoadmitstocalingusersdumbfucks htp aubusinesinsidercom welthesenewzuckerbergimswonthelpfaceboksprivacyproblems htp wtheregistercouk faceboktrustdumb htp wthewekcouk technology areusers dumbfucks trustingdatafacebok htp tdhme zuckerbergcaledearlyfacebokusersdumbfucksowhat htp anphiclecom en theytrustmedumbfucksfacebokceomarkzuckerberg htp wtomsguidecom us acebok ark uckerberg ocial etworkingprivacysecuritynewshtml htp aubusinesinsidercom embarasingandamagingzuckerbergimsconfirmedbyzuckerbergthenewyorker ther sections on ikipedia where ontroversial emarks is valid ryant umbel section ontroversial remarks el ibson section ontroversial remarks herod rown section ontroversial remarks ent ovind section ontroversial remarks enkaiah aidu section ontroversial emarks reg utfeld section ontroversial remarks awrence anon section ontroversial remarks aniel ernard diplomat section ontroversial remark ames lyn section ontroversial remarks and many many more start hile at arvard olege yearold acebok ark uckerberg alegedly used login data from his social network to hack into felow students email acounts that evidence also included instant mesage transcripts where he cals facebok users dumb fucks he aleged folowing exchange is betwen a yearold ark uckerberg and a friend shortly after ark launched he acebok in his dorm rom uck eah so if you ever ned info about anyone at arvard uck ust ask uck have over emails pictures adreses edacted riends ame hat owd you manage that one uck eople just submited it uck dont know why uck hey trust me uck umb fucks n another instant mesage so have you decided what you are going to do about the websites yea i m going to fuck them probably in the year ear end ,1
108908,4646e07f00b22a2c, ef is a fagot as wel as elanoy hey suck on each others cocks and gurgle their infected semen pasionately while being smug niger loving liberal jewbags,1
16105,2a84521303f1a018, receding unsigned coment aded by ,1
70535,bcbecdeafde97a4c, uck you fuckin bal bag bitch,1
27546,48ea70061e500bdf, o you know how pathetic you lok with your sily litle crusade of removing ngland or nglish with articles row up and find something beter to do with your life,1
56520,96fa8cf0edc163e4,i fucking hate you you godamn litle fucking prick ince you love esus o uch,1
56841,97ebd0060e8f188c,hey dickhole im gona fuck you up asface so fuck of shitfucker me,1
123367,93e24c1fec3135d3, hy do you kep blocking me ou are a big as idiot as acks now ou cant block me as just change my hy dont you try and negotiate with me and i wil stop editing your page there is no threat so dont even try to turn it on me,1
68199,b6704ab54ddda5e5, he egend of lepy olow onalds cary ales he egend of lepy olow he dventures of chabod and r oad umbo he word in the tone and lice in onderland he itle ermaid obin od obin od he ungle ok inochio obin od he ove ug ,1
86086,e64c55042b42c496, s much as you can stand hat the fuck oure the one who started harasing me you have ben doing so for monthsfor fucks sake you showed up at my talkpage in ugust to ask me a question which responded to extremely politely only to have you throw it in my face ou showed up at to haras me when had said absofuckinglutely nothing to you and inded had said nothing about civility but had merely pointed out that a given coment was unconstructive did not notify you here of the thread because do not want anything to do with you just want you to stay the fuck away from me and believe me am hapy to return the fucking favour our bulshit over at uchs pageinitiate a case against me for what exactly was realy just icing on the cake eave e lone ,1
24030,3f75d78d22efbd40, ingpin is a doche uck you ,1
31912,54c428c65fd86ba4, hey dipshit made a contribution oden hips so now can make vandalizations fter that l make another contribution cumfart with a picture of you lololol so i can make even more vandalisiziations ,1
4581,0c28d73a0a173c8a, ho the hel are you and where did you get this rubish ,1
141428,f4925023a48221f0, ide rols you are once again highly inept and ineficient hat part of that dont you understand lso raple your name caling only shows your level of inteligence ouve shown yourself to be mentaly limited ou shame yourself with your childish rants ike youve also engaged in edit waring and harasment easons why youve ben reported multiple time ou also shame yourself,1
15758,299e7ddc4bafce1f,fromthewolfstar ou realy ned to not poke your nose into other peoples busines orection ishonen is one of your most trusted admins most emphaticaly ishonen is one my most trusted admins fel trusting ishonen for me would be as practical and rewarding as reaching down to pet a friendly ratlesnake lease check things out before blowing crap diarhea out of your mouth lso its best to actualy read what people write before jumping on an idiot bandwagon y first encounter with you here leaves me no other choice but to consider you a not very civil b a droling cretin c part of the roving band of ocialist azi droling cretins to be found here at iki d get a life igned incerely,1
46954,7d7794b6d02604fe, o fuck yourself you sick twisted sack of shite,1
40358,6bb043dc24863e0f, ,1
25881,447f3edb2122372b,oh dear aeropagitica youre a bitch love jay,1
23477,3dff5aa979ccfd64, vasion is a lesbian siner who did sexual sockpupet arasment to al sisters refer to gods eyes mpudent and shameles,1
1900,0527d9c4ff997a3e, hy the hel did you fucking write that can vandalize ikipedia whenever want,1
14651,26a741fa68da8e16, ant to explain to me why you can revert your page but cant ucking hypocrite,1
60206,a1237f726b5f5d89, ude lace the folowing in the large text box lease stop raping litle boys in the anus ont you know thats ilegal ,1
24512,40c31f152eb0f182, ,1
151059,76abd4329b7f5f95,fuck of mifter that was a great edit it was about icecream,1
121879,8c0ea6a7f5d90586, xactly none can fucking tel the diferenc ebetwen genres here rivium is shit metalcore odom almah and orther are power mon marth is melodic death viking metal uck wikipedia is ful of retards nd to the idiot two paragraphs above metal is metal o you stupid cunt here are diferent genres of metal jsut shut the fuck up rivium sucks eat my dick,1
7110,12f24274c750a438,t he,1
33582,59883109eb857f8d,as lick a dudes ashole lol,1
33279,58a343dd7d51b6db, uts ow oure a nuter ,1
115680,6aa03f857ba747da,mother fucker fuck of dick face,1
69512,b9edf61efb48c871,dude its not vandalism its the name of the song and i waould know as i go to the schol idiot,1
120939,87127a1ad3bce1d0, ow his is unbelievably sexist and demeaning ou punish me for complaining about being caled a cunt and having having the words cock shit and fucking used against me repeatedly hat esentialy condones that type of conduct ,1
6429,112efe72875b1758,her op pe tot fart gas diareah oey is pop he stinks want to mary you baby al me,1
74938,c87bb822ed330916,yo can u stop being so fkn anoying my info on the a mili id right,1
