,id,comment_text,toxic
113623,5f91465c4205c486,wow what a load of shit wiki is list of filipino american populations states and i quote outside of california one of the nation s largest setlements of filipino americans is new york city where nearly filipino americans live within new york the heaviest concentration is in the borough of quens with members of the group this article says some one fix this and find a real reliable source ,1
110341,4e46deb6981ae19f,this is realy strange how much your edits are alike loks like sockpupets ,1
115814,6b51cbd173ec537c,holy shit you people suck i don t se any warnings given to leitmotiv for his continuous belitling of other editors ,1
67127,b39a61ea2ebef4ad,you re so gulible lmao what a fol you realy are wow you only act like a smartas but you re a dumbas i l be hapy to destroy your talk instead of your user page hahaha p s i just did your mom last night,1
1310,039281cfaf5a7462, lol dumb arabs and their you cant show my god heres a bomb because i have sand in my vagina fucking towelheads ,1
42804,723420ecad19ad5a,first problem paracusforward like most wiki editors you don t understand the subject but wiki functions like a micropedia if they want more information the real people s encyclopaediais caled gogle either you don t understand the problems of geting past the big brother police state of manipur where people are terified to report the truth or you don t care i thought perhaps this might be a place to release info but i noticed the spike in info came from reports available via gogle one national tv company folowed by a local newspaper broke the story on the death threats and hate mail then the gangsters responded in an indian national tabloid now they are trying to put the djin back into the botle i don t think you are necesarily malicious the police and security forces wouldn t have to pay you to supres the truth you are clearly racist or if you prefer the more encylopaediac term ethnocentric one of the sources the only one i saw that was completely incorect is a chinese government human rights agency they are not so hot on tibet and can be truthful on non chinese human rights abuses but in manipur they have close links with the major human rights ngo which has long ben run by the local police i am sure things wil hapen but since you haven t got any interest in updating it none wil report it here i don t believe it is helpful either wiki did not alow the hours grace to suport to kep my fiance alive again not out of malice but because of aspergers syndrome i am sending her hard times if you haven t read it wiki does a god sumary they are also god for things like definition of satyagraha but for up to date info gogle is the first port of cal or twiter so anyway god luck with your project but the maner in which a few ignorant racist wiki editors claim ownership of this venture with nobody else having the courage to chalenge them in case they to are red handed by a confederacy of dunces wil make it les relevant it is far from acurate or up to date mainly because editors like you do not have suficient background understanding of hte politics and culture of the articles you edit before i began editing wiki hadn t updated info for several years no doubt now you wil acept unchalenged the false government reports which because they cary the weight of chinese propaganda agencies and local newspapers wholy intimidated by the manipur state and corupt police wil now stand unchalenged by the editors who lok only at code gramar and syntax and have no understanding of hte problems of truth reporting from within a police state of the third world idiots like you wil also complain how your own pres are not independent ,1
28418,4b3e192dbda2c4c9,i am going to shove a pineaple up your as you l fucking ned major surgery to pul that shit out ,1
157151,d9879da8d9f26d52,this dude is a fukin mole guaranted months ago wiki deleted beter than of these scambo acounts they mised this un ,1
71740,c0175c4aad9d1693,no im not guna sign my posts you as fuck yeah seaking ,1
18369,30782c01faf9e6fe, utc is an idiot and is not alowed to protect his page october ,1
9343,18ce362c914fa673,so this loks like a vendeta it is stupid you are pising me of this is not what we are here for talk contribs ,1
31365,533f21ea9bf4315b,is a fascist buly constantly atempting to force his wil on others fucking racist fagot,1
74464,c73c94a07c690c54,beckjord to nlu i l try again i ask you to stop claiming vandalism and sock puperty against me you are overzealous and you asume mistakes are vandalism please back of beckjord,1
27376,48770dd65d9db268,stop your bulying are you one of these numerous pathetic wikipedia power triper bulies who have no life stop your bulying ,1
114894,6663a237b9ac614b, that is absolutely false you posted a civility warning in my talk page that was the only time that you posted there ever for this isue my reaction to that was to come here to ask what hapened we discused it here and when the discusion ended without any result i removed the civility warning from my talk page because i use to archive remove old conversations in my talk page automaticaly wen you saw i had removed the civility warning you blocked me for a hour period your block was absolutely ilegitimate for various reasons the way you did it the reason you gave to block me was yes i ve sen the coment on your talk page this was the combination of mine and his responses to your previous question and few minutes later you posted hour block isued al this information was posted in your own talk page and talking to another user you did not comunicate to me that you had blocked me i did not se that you had blocked me until few days later the block had expired i came to your talk page and saw that you had said that you had blocked me in adition by not comunicating me that i was blocked you did not alow me to ask other admins to review my block the reasons why you did it it is not stated anywhere in this wikipedia that an user canot remove stuf from his talk page you neither told me not to remove that stuf i acepted and fulfiled your request of having a civil atitude ignoring what i had done before which was not much since the moment you told me that i kept a civil atitude i also lost my time coming here to reply you so there is no posible way to say that i ignored your request in al your block was just ful of iregularities it was not a normal admin block but rather a thoughtles decision that you tok without folowing any kind of procedure you just decided that i had to be blocked because you might think that removing the civility warning that you had posted in my talk page was some kind of lack of respect towards you but it is frankly stupid to think that way because of the reasons i ve explained above and since you realized that you had comited an enormous mistake that you had used your admin powers despoticaly you just repeatedly ignored the requests that i did to you in your own talk page where i asked you why had you blocked me this one and this one ading to your unjustified atitude towards me a high grade of arogance in adition you are threatening me read wel what i wrote helo why did you block me since when removing a civility warning from one s talk page is something that deserves a block you did not even comunicate my block to my talk page i am stil waiting for a justification of your abusive atitude as admin you not only block for no reason but you also ignore people s requests of justification where do you se a lack of respect here where do you se that i kep an uncivil atitude honestly you are the one being uncivil if you cary on in the line you are takng you wil be blocked again which line i am takng and why do you threaten me if you do not wish to contribute constructively to the encyclopedia then we shal make sure that you do not prevent others from contributing oh we this sounds to me more like a stret gang threatening a por pedestrian than an admin giving wise advices to a por wikipedian go to my user page and se the articles i ve created isn t that a positive contribution lok i am not being uncivil it is you the one being disrespectful with me and i am not ignoring your requests of being civil i am fulfiling them and it is rather you who are not only ignoring my requests of justification for the actions you caried out against me but also threatening me with new represive measures ,1
